id,timestamp,temperature,main_event,rain_hour_day,feels_like,humidity,wind_speed,description
1,2024-02-21 00:58:15,282.26,,,278.39,93,9.1,overcast clouds
2,2024-02-21 01:10:02,282.26,,,278.39,93,9.1,light rain
3,2024-02-21 01:11:02,282.26,,,278.39,93,9.1,light rain
4,2024-02-21 01:11:02,282.26,,,278.39,93,9.1,light rain
5,2024-02-21 01:14:01,282.26,Rain,6.87,278.39,93,9.1,light rain
6,2024-02-21 01:14:02,282.26,Rain,6.87,278.39,93,9.1,light rain
7,2024-02-21 01:15:02,282.26,Rain,6.87,278.39,93,9.1,light rain
8,2024-02-21 01:15:02,282.26,Rain,6.87,278.39,93,9.1,light rain
9,2024-02-21 01:17:02,282.26,Rain,6.87,278.39,93,9.1,light rain
10,2024-02-21 01:18:01,282.26,Rain,6.87,278.39,93,9.1,light rain
11,2024-02-21 01:20:01,282.26,Rain,6.87,278.39,93,9.1,light rain
12,2024-02-21 11:13:31,9.42,Clouds,9.3,5.97,76,7.79,overcast clouds
13,2024-02-21 11:20:03,9.42,Clouds,9.3,5.97,76,7.79,overcast clouds
14,2024-02-21 11:25:02,9.42,Clouds,9.3,5.97,76,7.79,overcast clouds
15,2024-02-21 11:30:03,9.43,Clouds,9.3,5.95,76,7.94,overcast clouds
16,2024-02-21 11:35:02,9.5,Clouds,9.3,6.04,76,7.94,overcast clouds
17,2024-02-21 11:40:03,9.5,Clouds,9.3,6.04,76,7.94,overcast clouds
18,2024-02-21 11:45:03,9.5,Clouds,9.3,6.04,76,7.94,overcast clouds
19,2024-02-21 11:50:03,9.41,Clouds,10.71,5.57,76,9.35,overcast clouds
20,2024-02-21 11:55:02,9.41,Clouds,13.1,5.9,76,8.03,overcast clouds
21,2024-02-21 12:00:02,9.5,Clouds,13.1,6.01,76,8.03,overcast clouds
22,2024-02-21 12:05:02,9.5,Clouds,13.1,6.01,76,8.03,overcast clouds
23,2024-02-21 12:10:06,9.5,Clouds,13.1,6.01,76,8.03,overcast clouds
24,2024-02-21 12:15:03,9.5,Clouds,13.1,6.01,76,8.03,overcast clouds
25,2024-02-21 12:20:03,9.5,Clouds,13.1,6.01,76,8.03,overcast clouds
26,2024-02-21 12:45:01,9.43,Clouds,13.1,5.81,76,8.48,overcast clouds
27,2024-02-21 12:50:03,9.43,Clouds,13.1,5.81,76,8.48,overcast clouds
28,2024-02-21 12:55:02,9.43,Clouds,13.1,5.81,76,8.48,overcast clouds
29,2024-02-21 13:00:03,9.43,Clouds,13.1,5.81,76,8.48,overcast clouds
30,2024-02-21 13:05:03,9.43,Clouds,13.1,5.81,76,8.48,overcast clouds
31,2024-02-21 13:10:02,9.43,Clouds,13.1,5.81,85,8.48,overcast clouds
32,2024-02-21 13:15:02,9.43,Clouds,13.1,5.81,85,8.48,overcast clouds
33,2024-02-21 13:20:03,9.43,Clouds,13.1,5.81,85,8.48,overcast clouds
34,2024-02-21 13:25:02,9.45,Clouds,13.1,5.83,85,8.48,overcast clouds
35,2024-02-21 13:30:05,9.58,Clouds,13.1,5.88,87,8.98,overcast clouds
36,2024-02-21 13:35:02,9.66,Clouds,13.1,5.99,87,8.98,overcast clouds
37,2024-02-21 13:40:03,9.66,Clouds,13.1,5.99,87,8.98,overcast clouds
38,2024-02-21 13:45:03,9.36,Clouds,13.1,5.6,87,8.98,overcast clouds
39,2024-02-21 13:50:03,9.36,Clouds,13.1,5.6,87,8.98,overcast clouds
40,2024-02-21 13:55:02,9.65,Clouds,13.1,5.98,87,8.98,overcast clouds
41,2024-02-21 14:00:05,9.65,Clouds,13.1,5.98,87,8.98,overcast clouds
42,2024-02-21 14:05:02,9.41,Clouds,13.1,5.66,87,8.98,overcast clouds
43,2024-02-21 14:10:03,9.41,Clouds,13.1,5.66,87,8.98,overcast clouds
44,2024-02-21 14:15:02,9.41,Clouds,13.1,5.66,87,8.98,overcast clouds
45,2024-02-21 14:20:03,9.54,Clouds,13.1,5.83,87,8.98,overcast clouds
46,2024-02-21 14:25:03,9.53,Clouds,13.1,5.82,87,8.98,overcast clouds
47,2024-02-21 14:30:03,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
48,2024-02-21 14:35:03,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
49,2024-02-21 14:40:04,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
50,2024-02-21 14:45:02,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
51,2024-02-21 14:50:03,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
52,2024-02-21 14:55:02,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
53,2024-02-21 15:00:01,9.53,Clouds,13.1,5.73,89,9.34,overcast clouds
54,2024-02-21 15:05:03,9.41,Clouds,13.1,5.58,89,9.34,overcast clouds
55,2024-02-21 15:10:03,9.41,Clouds,13.1,5.58,89,9.34,overcast clouds
56,2024-02-21 15:15:02,9.41,Clouds,13.1,5.58,89,9.34,overcast clouds
57,2024-02-21 15:20:02,9.41,Clouds,13.1,5.58,89,9.34,overcast clouds
58,2024-02-21 15:25:02,9.41,Clouds,13.1,5.58,89,9.34,overcast clouds
59,2024-02-21 15:30:06,9.41,Clouds,13.1,5.35,87,10.37,overcast clouds
60,2024-02-21 15:35:03,9.41,Rain,13.1,5.35,87,10.37,light rain
61,2024-02-21 15:40:02,9.21,Rain,13.1,5.09,87,10.37,light rain
62,2024-02-21 15:45:02,9.21,Rain,13.1,5.09,87,10.37,light rain
63,2024-02-21 15:50:02,9.2,Rain,13.1,5.07,87,10.37,light rain
64,2024-02-21 15:55:03,9.2,Rain,13.1,5.07,87,10.37,light rain
65,2024-02-21 16:00:04,9.2,Rain,13.77,4.77,89,11.89,light rain
66,2024-02-21 16:05:03,9.04,Rain,13.1,4.86,87,10.37,light rain
67,2024-02-21 16:10:01,9.2,Rain,13.1,5.07,76,10.37,light rain
68,2024-02-21 16:15:03,9.24,Rain,13.1,5.13,76,10.37,light rain
69,2024-02-21 16:20:03,9.24,Rain,13.1,5.13,76,10.37,light rain
70,2024-02-21 16:25:02,9.24,Rain,13.1,5.13,76,10.37,light rain
71,2024-02-21 16:30:02,9.17,Rain,13.1,5.01,76,10.47,light rain
72,2024-02-21 16:51:48,11.43,Clouds,2.5,10.59,75,10.28,broken clouds
73,2024-02-21 16:54:09,11.43,Clouds,2.5,10.59,75,10.28,broken clouds
74,2024-02-21 17:00:04,11.35,Clouds,4.51,10.5,75,10.28,broken clouds
75,2024-02-21 17:03:37,11.28,Clouds,2.5,10.4,74,10.28,broken clouds
76,2024-02-21 17:05:02,11.28,Clouds,2.5,10.42,75,6.69,broken clouds
77,2024-02-21 17:10:02,11.4,Clouds,2.5,10.53,74,6.69,broken clouds
78,2024-02-21 17:15:02,11.4,Clouds,2.5,10.48,72,9.26,broken clouds
79,2024-02-21 17:20:01,11.18,Clouds,2.5,10.23,72,9.26,broken clouds
80,2024-02-21 17:25:02,10.94,Clouds,2.5,10.0,73,9.26,broken clouds
81,2024-02-21 17:30:02,11.07,Clouds,2.5,10.09,71,9.26,broken clouds
82,2024-02-21 17:35:02,11.0,Clouds,2.5,10.01,71,9.26,broken clouds
83,2024-02-21 17:40:02,10.96,Clouds,2.5,9.99,72,9.26,broken clouds
84,2024-02-21 17:45:02,10.64,Clouds,2.5,9.67,73,9.26,scattered clouds
85,2024-02-21 17:50:02,10.43,Clouds,2.5,9.46,74,9.26,scattered clouds
86,2024-02-21 17:55:02,10.43,Clouds,2.5,9.46,74,9.26,scattered clouds
87,2024-02-21 18:00:03,10.35,Clouds,4.51,9.4,75,4.12,scattered clouds
88,2024-02-21 18:05:01,10.35,Clouds,2.5,9.4,75,4.12,scattered clouds
89,2024-02-21 18:10:02,10.4,Clouds,2.5,9.38,72,4.12,scattered clouds
90,2024-02-21 18:15:02,10.41,Clouds,2.5,9.39,72,8.23,scattered clouds
91,2024-02-21 18:20:01,10.37,Clouds,2.5,9.32,71,8.23,scattered clouds
92,2024-02-21 18:25:02,10.37,Clouds,4.51,9.32,71,8.23,scattered clouds
93,2024-02-21 18:30:02,10.18,Clouds,2.51,9.13,72,8.23,scattered clouds
94,2024-02-21 18:34:27,10.18,Clouds,2.51,9.13,72,8.23,scattered clouds
95,2024-02-21 18:40:01,10.18,Clouds,2.51,9.13,72,8.23,scattered clouds
96,2024-02-21 18:44:21,10.18,Clouds,2.51,9.13,72,8.23,broken clouds
97,2024-02-21 18:50:02,10.18,Clouds,2.51,9.13,72,8.23,broken clouds
98,2024-02-21 18:55:01,10.12,Clouds,2.51,9.09,73,8.23,broken clouds
99,2024-02-21 19:00:02,10.09,Clouds,2.57,9.06,73,4.63,broken clouds
100,2024-02-21 19:05:02,10.1,Clouds,2.51,9.07,73,4.63,broken clouds
101,2024-02-21 19:10:02,10.1,Clouds,2.51,9.1,74,4.63,broken clouds
102,2024-02-21 19:15:01,9.93,Clouds,2.51,6.79,75,7.2,broken clouds
103,2024-02-21 19:20:02,9.9,Clouds,2.51,6.75,75,7.2,broken clouds
104,2024-02-21 19:25:02,9.9,Clouds,2.51,6.75,75,7.2,broken clouds
105,2024-02-21 19:30:02,9.87,Clouds,2.51,6.72,76,7.2,broken clouds
106,2024-02-21 19:35:02,9.87,Clouds,2.51,6.72,77,7.2,broken clouds
107,2024-02-21 19:40:01,9.87,Clouds,2.51,6.72,77,7.2,broken clouds
108,2024-02-21 19:45:02,9.87,Clouds,2.51,6.72,78,7.2,broken clouds
109,2024-02-21 19:50:02,9.69,Clouds,2.51,6.48,80,7.2,broken clouds
110,2024-02-21 19:55:01,9.79,Clouds,2.51,6.61,78,7.2,broken clouds
111,2024-02-21 20:00:03,9.81,Clouds,2.57,7.11,78,5.66,broken clouds
112,2024-02-21 20:05:01,9.51,Clouds,2.51,6.74,80,5.66,broken clouds
113,2024-02-21 20:10:01,9.51,Clouds,2.51,6.74,80,5.66,broken clouds
114,2024-02-21 20:15:02,9.57,Clouds,2.51,6.19,81,7.72,broken clouds
115,2024-02-21 20:20:02,9.48,Clouds,2.51,6.07,81,7.72,broken clouds
116,2024-02-21 20:25:02,9.48,Clouds,2.51,6.07,81,7.72,broken clouds
117,2024-02-21 20:30:01,9.39,Clouds,2.51,5.95,81,7.72,broken clouds
118,2024-02-21 20:35:02,9.47,Clouds,2.51,6.06,80,7.72,broken clouds
119,2024-02-21 20:40:02,9.56,Clouds,2.51,6.17,80,7.72,broken clouds
120,2024-02-21 20:44:11,9.56,Clouds,2.51,6.17,79,7.72,broken clouds
121,2024-02-21 20:50:01,9.56,Clouds,2.51,6.17,79,7.72,broken clouds
122,2024-02-21 20:55:02,9.56,Clouds,2.51,6.17,79,7.72,broken clouds
123,2024-02-21 21:00:03,9.64,Clouds,2.57,7.5,77,4.12,broken clouds
124,2024-02-21 21:05:02,9.54,Clouds,2.51,7.38,77,4.12,broken clouds
125,2024-02-21 21:09:50,9.54,Clouds,2.51,7.38,77,4.12,broken clouds
126,2024-02-21 21:15:02,9.47,Clouds,2.51,5.92,77,8.23,scattered clouds
127,2024-02-21 21:20:01,9.47,Clouds,2.51,5.92,77,8.23,scattered clouds
128,2024-02-21 21:25:02,9.47,Clouds,2.51,5.92,77,8.23,scattered clouds
129,2024-02-21 21:30:02,9.42,Clouds,2.51,5.86,77,8.23,scattered clouds
130,2024-02-21 21:35:02,9.42,Clouds,2.51,5.86,77,8.23,scattered clouds
131,2024-02-21 21:40:01,9.42,Clouds,2.51,5.86,78,8.23,scattered clouds
132,2024-02-21 21:45:01,9.29,Clouds,2.51,5.69,78,8.23,few clouds
133,2024-02-21 21:50:02,9.29,Clouds,2.51,5.69,79,8.23,few clouds
134,2024-02-21 21:55:02,9.29,Clouds,2.51,5.69,79,8.23,few clouds
135,2024-02-21 22:00:02,9.34,Clouds,2.57,6.71,79,5.14,few clouds
136,2024-02-21 22:05:01,9.42,Clouds,2.51,6.81,79,5.14,few clouds
137,2024-02-21 22:10:01,9.42,Clouds,2.51,6.81,79,5.14,few clouds
138,2024-02-21 22:15:02,9.67,Clouds,2.51,6.18,77,8.23,scattered clouds
139,2024-02-21 22:19:10,9.72,Clouds,2.51,6.25,78,8.23,scattered clouds
140,2024-02-21 22:25:01,9.72,Clouds,2.51,6.25,78,8.23,scattered clouds
141,2024-02-21 22:29:55,9.67,Clouds,2.51,6.18,78,8.23,scattered clouds
142,2024-02-21 22:35:02,9.67,Clouds,2.51,6.18,78,8.23,scattered clouds
143,2024-02-21 22:40:02,9.55,Clouds,2.39,6.03,79,8.23,scattered clouds
144,2024-02-21 22:45:01,9.48,Clouds,2.39,5.94,79,8.23,broken clouds
145,2024-02-21 22:49:14,9.48,Clouds,2.39,5.94,79,8.23,broken clouds
146,2024-02-21 22:55:02,9.53,Clouds,2.39,6.0,79,8.23,broken clouds
147,2024-02-21 23:00:02,9.71,Clouds,1.88,6.52,77,7.15,broken clouds
148,2024-02-21 23:05:02,9.71,Clouds,2.39,6.52,77,7.15,broken clouds
149,2024-02-21 23:10:02,9.71,Clouds,2.39,6.52,77,7.15,broken clouds
150,2024-02-21 23:15:01,9.7,Clouds,2.39,5.86,77,9.77,broken clouds
151,2024-02-21 23:20:01,9.54,Rain,5.55,5.65,79,9.77,light rain
152,2024-02-21 23:25:02,9.61,Rain,5.55,5.74,79,9.77,light rain
153,2024-02-21 23:30:02,9.61,Rain,5.12,5.74,79,9.77,light rain
154,2024-02-21 23:35:01,9.64,Rain,3.72,5.78,78,9.77,light rain
155,2024-02-21 23:40:02,9.43,Rain,3.37,5.51,78,9.77,light rain
156,2024-02-21 23:45:02,9.63,Rain,3.8,5.77,77,9.77,moderate rain
157,2024-02-21 23:50:02,9.63,Rain,4.29,5.77,78,9.77,moderate rain
158,2024-02-21 23:55:02,9.63,Rain,3.8,5.77,78,9.77,moderate rain
159,2024-02-22 00:00:03,9.64,Rain,0.76,6.15,77,8.23,moderate rain
160,2024-02-22 00:05:02,9.65,Rain,0.51,6.16,78,8.23,light rain
161,2024-02-22 00:10:02,9.65,Rain,0.51,6.16,78,8.23,moderate rain
162,2024-02-22 00:15:02,9.64,Rain,0.51,6.28,78,7.72,moderate rain
163,2024-02-22 00:20:01,9.64,Rain,0.51,6.28,78,7.72,heavy intensity rain
164,2024-02-22 00:25:02,9.57,Rain,0.76,6.19,79,7.72,heavy intensity rain
165,2024-02-22 00:30:02,9.56,Rain,0.93,6.17,79,7.72,heavy intensity rain
166,2024-02-22 00:35:01,9.4,Rain,0.93,5.97,80,7.72,heavy intensity rain
167,2024-02-22 00:40:01,9.4,Rain,0.93,5.97,80,7.72,heavy intensity rain
168,2024-02-22 00:45:02,9.26,Rain,0.93,5.78,82,7.72,light intensity shower rain
169,2024-02-22 00:50:02,8.94,Rain,0.93,5.37,84,7.72,shower rain
170,2024-02-22 00:55:01,8.88,Clouds,0.93,5.29,84,7.72,broken clouds
171,2024-02-22 01:00:02,8.96,Rain,0.38,5.86,83,6.17,shower rain
172,2024-02-22 01:05:02,8.51,Rain,0.93,5.29,85,6.17,shower rain
173,2024-02-22 01:10:02,8.41,Clouds,0.93,5.16,85,6.17,broken clouds
174,2024-02-22 01:15:01,8.41,Clouds,0.93,5.16,85,6.17,broken clouds
175,2024-02-22 01:20:02,8.5,Rain,0.93,4.95,85,7.2,light intensity shower rain
176,2024-02-22 01:25:02,8.61,Rain,0.93,5.09,83,7.2,light intensity shower rain
177,2024-02-22 01:30:02,8.61,Clouds,0.93,5.09,82,7.2,broken clouds
178,2024-02-22 01:35:02,8.32,Rain,0.93,4.72,84,7.2,light intensity shower rain
179,2024-02-22 01:40:02,8.32,Clouds,0.93,4.72,84,7.2,broken clouds
180,2024-02-22 01:45:02,8.4,Rain,0.93,4.82,83,7.2,light intensity shower rain
181,2024-02-22 01:50:01,8.41,Rain,0.93,4.83,83,7.2,light intensity shower rain
182,2024-02-22 01:54:38,8.41,Rain,0.93,4.83,83,7.2,light intensity shower rain
183,2024-02-22 02:00:09,8.29,Rain,0.38,6.11,83,3.6,light intensity shower rain
184,2024-02-22 02:05:01,8.07,Rain,0.93,5.21,83,4.92,light intensity shower rain
185,2024-02-22 02:10:02,8.02,Rain,0.93,5.34,83,4.47,light intensity shower rain
186,2024-02-22 02:15:02,7.1,Rain,0.93,2.43,86,9.77,light intensity shower rain
187,2024-02-22 02:20:01,6.44,Rain,0.93,1.55,87,9.77,light intensity shower rain
188,2024-02-22 02:25:02,6.44,Rain,0.93,1.55,88,9.77,light intensity shower rain
189,2024-02-22 02:30:02,6.38,Rain,0.93,1.48,88,9.77,light intensity shower rain
190,2024-02-22 02:35:02,6.23,Rain,0.93,1.28,89,9.77,light intensity shower rain
191,2024-02-22 02:40:01,6.14,Clouds,0.93,1.16,89,9.77,broken clouds
192,2024-02-22 02:45:01,6.1,Clouds,0.93,1.11,89,9.77,broken clouds
193,2024-02-22 02:50:02,5.91,Clouds,0.93,0.85,89,9.77,broken clouds
194,2024-02-22 02:55:02,5.91,Clouds,0.93,0.85,89,9.77,broken clouds
195,2024-02-22 03:00:01,5.77,Clouds,0.38,1.43,89,7.2,broken clouds
196,2024-02-22 03:04:15,5.77,Clouds,0.93,1.43,89,7.2,broken clouds
197,2024-02-22 03:10:02,5.77,Clouds,0.93,1.43,89,7.2,broken clouds
198,2024-02-22 03:15:01,5.77,Clouds,0.93,1.43,89,7.2,broken clouds
199,2024-02-22 03:20:02,5.75,Clouds,0.93,2.45,88,4.63,broken clouds
200,2024-02-22 03:25:02,5.75,Clouds,0.93,2.45,88,4.63,broken clouds
201,2024-02-22 03:30:01,5.86,Clouds,0.93,2.59,89,4.63,broken clouds
202,2024-02-22 03:35:02,5.63,Clouds,0.93,2.3,90,4.63,broken clouds
203,2024-02-22 03:40:02,5.63,Clouds,0.93,2.3,90,4.63,broken clouds
204,2024-02-22 03:45:02,5.63,Clouds,0.93,2.3,91,4.63,broken clouds
205,2024-02-22 03:50:01,5.63,Clouds,0.93,2.3,91,4.63,broken clouds
206,2024-02-22 03:55:01,5.63,Clouds,0.93,2.3,91,4.63,broken clouds
207,2024-02-22 03:59:43,5.63,Clouds,0.93,2.3,91,4.63,broken clouds
208,2024-02-22 04:05:02,5.94,Clouds,0.93,3.96,89,2.57,broken clouds
209,2024-02-22 04:10:02,5.94,Clouds,0.93,3.96,89,2.57,broken clouds
210,2024-02-22 04:15:01,5.95,Clouds,0.93,2.24,90,5.66,broken clouds
211,2024-02-22 04:20:02,5.86,Clouds,0.93,2.12,89,5.66,broken clouds
212,2024-02-22 04:25:02,5.86,Clouds,0.93,2.12,89,5.66,broken clouds
213,2024-02-22 04:30:02,5.93,Clouds,0.93,2.21,89,5.66,broken clouds
214,2024-02-22 04:35:01,6.01,Clouds,0.93,2.31,89,5.66,broken clouds
215,2024-02-22 04:40:02,6.07,Clouds,0.93,2.39,89,5.66,broken clouds
216,2024-02-22 04:45:02,6.07,Clouds,0.93,2.39,89,5.66,broken clouds
217,2024-02-22 04:50:02,6.14,Clouds,0.93,2.48,89,5.66,broken clouds
218,2024-02-22 04:55:01,6.14,Clouds,0.93,2.48,89,5.66,broken clouds
219,2024-02-22 05:00:02,6.19,Clouds,0.38,3.55,88,3.6,broken clouds
220,2024-02-22 05:05:02,6.04,Clouds,0.93,3.37,88,3.6,broken clouds
221,2024-02-22 05:10:01,6.11,Clouds,0.93,3.45,88,3.6,broken clouds
222,2024-02-22 05:15:02,6.27,Clouds,0.93,2.86,86,5.14,broken clouds
223,2024-02-22 05:20:02,6.27,Clouds,0.93,2.86,86,5.14,broken clouds
224,2024-02-22 05:25:02,6.2,Clouds,0.93,2.77,86,5.14,broken clouds
225,2024-02-22 05:30:01,6.2,Clouds,0.93,2.77,86,5.14,broken clouds
226,2024-02-22 05:35:02,6.2,Clouds,0.93,2.77,86,5.14,broken clouds
227,2024-02-22 05:40:02,6.2,Clouds,0.93,2.77,86,5.14,broken clouds
228,2024-02-22 05:45:02,6.15,Clouds,0.93,2.71,88,5.14,broken clouds
229,2024-02-22 05:50:01,6.15,Clouds,0.93,2.71,88,5.14,broken clouds
230,2024-02-22 05:54:56,6.15,Clouds,0.93,2.71,88,5.14,broken clouds
231,2024-02-22 06:00:04,6.11,Clouds,0.38,3.78,88,3.09,broken clouds
232,2024-02-22 06:05:02,6.05,Clouds,0.93,3.7,88,3.09,broken clouds
233,2024-02-22 06:10:02,5.98,Clouds,0.93,3.62,88,3.09,broken clouds
234,2024-02-22 06:15:02,5.95,Clouds,0.93,2.46,89,5.14,broken clouds
235,2024-02-22 06:20:02,5.94,Clouds,0.93,2.45,89,5.14,broken clouds
236,2024-02-22 06:25:02,5.94,Clouds,0.93,2.45,89,5.14,broken clouds
237,2024-02-22 06:30:01,5.86,Clouds,0.93,2.35,89,5.14,broken clouds
238,2024-02-22 06:35:02,5.76,Clouds,0.93,2.22,89,5.14,broken clouds
239,2024-02-22 06:40:02,5.72,Clouds,0.93,2.17,89,5.14,broken clouds
240,2024-02-22 06:45:02,5.72,Clouds,0.93,2.17,88,5.14,broken clouds
241,2024-02-22 06:50:02,5.64,Clouds,0.93,2.07,88,5.14,broken clouds
242,2024-02-22 06:55:01,5.63,Clouds,0.93,2.06,88,5.14,broken clouds
243,2024-02-22 07:00:02,5.63,Clouds,0.38,3.2,88,3.09,broken clouds
244,2024-02-22 07:05:02,5.57,Clouds,0.93,3.13,88,3.09,broken clouds
245,2024-02-22 07:10:02,5.57,Clouds,0.93,3.13,88,3.09,broken clouds
246,2024-02-22 07:15:01,5.57,Clouds,0.38,1.99,88,5.14,broken clouds
247,2024-02-22 10:00:09,5.54,Clouds,0.13,1.32,85,6.69,scattered clouds
248,2024-02-22 12:25:02,6.12,Clouds,0.13,1.72,78,7.72,broken clouds
249,2024-02-22 12:30:02,6.04,Clouds,0.2,1.61,78,7.72,broken clouds
250,2024-02-22 12:35:01,6.04,Clouds,0.2,1.61,76,7.72,broken clouds
251,2024-02-22 12:40:02,6.12,Clouds,0.2,1.72,76,7.72,broken clouds
252,2024-02-22 12:45:02,6.36,Clouds,0.2,1.72,74,8.75,broken clouds
253,2024-02-22 12:50:01,6.43,Clouds,0.2,1.81,73,8.75,broken clouds
254,2024-02-22 12:55:02,6.42,Clouds,0.2,1.8,73,8.75,broken clouds
255,2024-02-22 13:00:03,6.47,Clouds,0.2,1.87,73,8.75,broken clouds
256,2024-02-22 13:05:01,6.48,Clouds,0.2,1.88,73,8.75,broken clouds
257,2024-02-22 13:10:02,6.73,Clouds,0.2,2.21,71,8.75,broken clouds
258,2024-02-22 13:15:02,6.68,Clouds,0.2,1.87,71,9.77,broken clouds
259,2024-02-22 13:20:02,6.59,Clouds,0.2,1.75,71,9.77,broken clouds
260,2024-02-22 13:25:01,6.59,Clouds,0.2,1.75,71,9.77,broken clouds
261,2024-02-22 13:30:02,6.68,Clouds,0.2,1.87,71,9.77,broken clouds
262,2024-02-22 13:35:02,6.67,Clouds,0.2,1.86,72,9.77,broken clouds
263,2024-02-22 13:40:02,6.67,Clouds,0.2,1.86,72,9.77,broken clouds
264,2024-02-22 13:45:01,6.82,Clouds,0.2,2.47,71,8.23,broken clouds
265,2024-02-22 13:50:02,7.07,Clouds,0.2,2.8,70,8.23,broken clouds
266,2024-02-22 13:55:02,7.06,Clouds,0.2,2.78,70,8.23,broken clouds
267,2024-02-22 14:00:02,6.98,Clouds,0.2,2.68,70,8.23,broken clouds
268,2024-02-22 14:04:35,6.98,Clouds,0.2,2.68,69,8.23,broken clouds
269,2024-02-22 14:10:02,7.0,Clouds,0.2,2.71,70,8.23,broken clouds
270,2024-02-22 14:15:02,6.94,Clouds,0.2,2.09,69,10.29,broken clouds
271,2024-02-22 14:20:02,7.2,Clouds,0.2,2.43,67,10.29,broken clouds
272,2024-02-22 14:25:01,7.2,Clouds,0.2,2.43,67,10.29,broken clouds
273,2024-02-22 14:30:02,7.19,Clouds,0.2,2.42,67,10.29,broken clouds
274,2024-02-22 14:35:02,7.26,Clouds,0.2,2.51,67,10.29,broken clouds
275,2024-02-22 14:40:02,7.26,Clouds,0.2,2.51,67,10.29,broken clouds
276,2024-02-22 14:45:02,7.17,Clouds,0.2,2.65,66,9.26,scattered clouds
277,2024-02-22 14:50:02,7.25,Clouds,0.2,2.75,66,9.26,scattered clouds
278,2024-02-22 14:55:02,7.33,Clouds,0.2,2.86,66,9.26,scattered clouds
279,2024-02-22 15:00:01,7.33,Clouds,0.2,2.86,66,9.26,scattered clouds
280,2024-02-22 15:05:01,7.67,Clouds,0.2,3.31,64,9.26,scattered clouds
281,2024-02-22 15:10:02,7.38,Clouds,0.2,2.92,66,9.26,scattered clouds
282,2024-02-22 15:15:02,7.47,Clouds,0.2,2.92,67,9.77,scattered clouds
283,2024-02-22 15:20:01,7.58,Clouds,0.2,3.06,67,9.77,scattered clouds
284,2024-02-22 15:25:02,7.86,Clouds,0.2,3.43,65,9.77,scattered clouds
285,2024-02-22 15:30:02,7.71,Clouds,0.2,3.23,65,9.77,scattered clouds
286,2024-02-22 15:35:01,7.68,Clouds,0.2,3.19,65,9.77,scattered clouds
287,2024-02-22 15:40:02,7.57,Clouds,0.2,3.05,66,9.77,scattered clouds
288,2024-02-22 15:45:02,7.37,Clouds,0.2,3.34,67,7.72,scattered clouds
289,2024-02-22 15:50:01,7.16,Clouds,0.2,3.06,70,7.72,scattered clouds
290,2024-02-22 15:55:01,7.52,Clouds,0.2,3.53,67,7.72,scattered clouds
291,2024-02-22 16:00:03,7.14,Clouds,0.13,3.04,70,7.72,scattered clouds
292,2024-02-22 16:05:02,7.08,Clouds,0.2,2.96,70,7.72,scattered clouds
293,2024-02-22 16:10:02,7.07,Clouds,0.2,2.95,70,7.72,scattered clouds
294,2024-02-22 16:15:01,7.07,Clouds,0.2,3.28,70,6.69,scattered clouds
295,2024-02-22 16:20:02,6.96,Clouds,0.2,3.14,70,6.69,scattered clouds
296,2024-02-22 16:25:02,6.96,Clouds,0.2,3.14,70,6.69,scattered clouds
297,2024-02-22 16:30:01,7.21,Clouds,0.2,3.46,67,6.69,scattered clouds
298,2024-02-22 16:35:02,7.21,Clouds,0.2,3.46,67,6.69,scattered clouds
299,2024-02-22 16:40:02,7.21,Clouds,0.2,3.46,68,6.69,scattered clouds
300,2024-02-22 16:45:02,7.28,Clouds,0.2,2.93,67,8.75,scattered clouds
301,2024-02-22 16:50:01,7.29,Clouds,0.2,2.94,66,8.75,scattered clouds
302,2024-02-22 16:55:02,6.95,Clouds,0.2,2.49,70,8.75,scattered clouds
303,2024-02-22 16:59:43,7.05,Clouds,0.2,2.63,67,8.75,scattered clouds
304,2024-02-22 17:05:01,6.97,Clouds,0.2,2.52,67,8.75,scattered clouds
305,2024-02-22 17:10:02,6.96,Clouds,0.2,2.51,67,8.75,scattered clouds
306,2024-02-22 17:15:02,6.6,Clouds,0.2,1.9,70,9.26,scattered clouds
307,2024-02-22 17:20:02,6.51,Clouds,0.2,1.78,68,9.26,scattered clouds
308,2024-02-22 17:25:02,6.51,Clouds,0.2,1.78,68,9.26,scattered clouds
309,2024-02-22 17:30:01,6.51,Clouds,0.2,1.78,68,9.26,scattered clouds
310,2024-02-22 17:35:02,6.18,Clouds,0.2,1.35,72,9.26,scattered clouds
311,2024-02-22 17:40:02,6.17,Clouds,0.2,1.33,72,9.26,scattered clouds
312,2024-02-22 17:45:01,6.17,Clouds,0.2,1.33,72,9.26,scattered clouds
313,2024-02-22 17:50:02,6.18,Clouds,0.2,1.35,71,9.26,scattered clouds
314,2024-02-22 17:55:02,6.13,Clouds,0.2,1.28,71,9.26,scattered clouds
315,2024-02-22 17:59:44,6.13,Clouds,0.2,1.28,71,9.26,scattered clouds
316,2024-02-22 18:05:01,6.01,Clouds,0.2,2.31,72,5.66,scattered clouds
